"gene","proteinSearched","EnsemblID","EntrezSummary","todaysDate","healthy_median","acuteLymeDisease_median","antibodies_1month_median","antibodies_6month_median","acuteHealthy_foldChange","antibodies_1month_healthy_foldChange","antibodies_6month_healthy_foldchange","classSample","classValue","class"
"CAMP","immune","ENSG00000164047","This gene encodes a member of an antimicrobial peptide family, characterized by a highly conserved N-terminal signal peptide containing a cathelin domain and a structurally variable cationic antimicrobial peptide, which is produced by extracellular proteolysis from the C-terminus. In addition to its antibacterial, antifungal, and antiviral activities, the encoded protein functions in cell chemotaxis, immune mediator induction, and inflammatory response regulation. [provided by RefSeq, Sep 2014]","Fri Aug 28 13:19:36 2020",40.3954819441925,348.86747832614,32.9651568740683,27.1265747446885,8.63629944576748,0.81606049210183,0.671524968613189,"healthyControl_3",15.625336404073,"healthy"
"CCDC144A","immune","ENSG00000170160","                                            CCDC144A (Coiled-Coil Domain Containing 144A) is a Protein Coding gene.                                            Diseases associated with CCDC144A include Smith-Magenis Syndrome.                                                                                                                                    An important paralog of this gene is ENSG00000266302.","Fri Aug 28 13:23:43 2020",18.8522331288936,82.886882152502,44.8248504604198,56.995183490276,4.39666121174083,2.37769447014315,3.02325900070285,"healthyControl_3",10.2991084198455,"healthy"
"CEACAM8","immune","ENSG00000124469","                                            CEACAM8 (CEA Cell Adhesion Molecule 8) is a Protein Coding gene.                                            Diseases associated with CEACAM8 include Hemoglobinuria and Paroxysmal Nocturnal Hemoglobinuria.                                            Among its related pathways are Degradation of the extracellular matrix and Cell surface interactions at the vascular wall.                                                                                        An important paralog of this gene is CEACAM6.","Fri Aug 28 13:19:32 2020",37.9941074097645,592.599344767724,71.5135835199946,26.8158108041442,15.5971382187393,1.88222828210502,0.705788677042392,"healthyControl_3",29.5344107749945,"healthy"
"CTSG","immune","ENSG00000100448","The protein encoded by this gene, a member of the peptidase S1 protein family, is found in azurophil granules of neutrophilic polymorphonuclear leukocytes. The encoded protease has a specificity similar to that of chymotrypsin C, and may participate in the killing and digestion of engulfed pathogens, and in connective tissue remodeling at sites of inflammation. In addition, the encoded protein is antimicrobial, with bacteriocidal activity against S. aureus and N. gonorrhoeae. Transcript variants utilizing alternative polyadenylation signals exist for this gene. [provided by RefSeq, Sep 2014]","Fri Aug 28 13:19:55 2020",36.1034489069445,157.813742339237,91.876498201128,18.06881840608,4.37115420041994,2.54481222660851,0.500473471458414,"healthyControl_3",23.4934268375223,"healthy"
"CXCL2","immune","ENSG00000081041","This antimicrobial gene is part of a chemokine superfamily that encodes secreted proteins involved in immunoregulatory and inflammatory processes. The superfamily is divided into four subfamilies based on the arrangement of the N-terminal cysteine residues of the mature peptide. This chemokine, a member of the CXC subfamily, is expressed at sites of inflammation and may suppress hematopoietic progenitor cell proliferation. [provided by RefSeq, Sep 2014]","Fri Aug 28 13:19:56 2020",92.5817573843039,139.82062346317,13.344044383954,121.942970232039,1.51023946200091,0.144132545773173,1.31713821034805,"healthyControl_3",26.807784084414,"healthy"
"DDX3Y","immune","ENSG00000067048","The protein encoded by this gene is a member of the DEAD-box RNA helicase family, characterized by nine conserved motifs, included the conserved Asp-Glu-Ala-Asp (DEAD) motif. These motifs are thought to be involved in ATP binding, hydrolysis, RNA binding, and in the formation of intramolecular interactions. This protein shares high similarity to DDX3X, on the X chromosome, but a deletion of this gene is not complemented by DDX3X. Mutations in this gene result in male infertility, a reduction in germ cell numbers, and can result in Sertoli-cell only sydrome. Pseudogenes sharing similarity to both this gene and the DDX3X paralog are found on chromosome 4 and the X chromosome. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Oct 2014]","Fri Aug 28 13:19:53 2020",31.6275107659032,172.081400953404,97.4969971941167,95.9453691405763,5.44087715998568,3.08266426389856,3.03360482115502,"healthyControl_3",6.99203253221892,"healthy"
"DEFA4","immune","ENSG00000164821","Defensins are a family of antimicrobial and cytotoxic peptides thought to be involved in host defense. They are abundant in the granules of neutrophils and also found in the epithelia of mucosal surfaces such as those of the intestine, respiratory tract, urinary tract, and vagina. Members of the defensin family are highly similar in protein sequence and distinguished by a conserved cysteine motif. Several alpha defensin genes are clustered on chromosome 8. This gene differs from other genes of this family by an extra 83-base segment that is apparently the result of a recent duplication within the coding region. The protein encoded by this gene, defensin, alpha 4, is found in the neutrophils; it exhibits corticostatic activity and inhibits corticotropin stimulated corticosterone production. [provided by RefSeq, Oct 2014]","Fri Aug 28 13:19:34 2020",41.6761231094178,523.33313169166,107.812724369006,21.0631724724207,12.5571452583938,2.58691827178721,0.505401436144163,"healthyControl_3",28.7605729937011,"healthy"
"EIF1AY","immune","ENSG00000198692","This gene is located on the non-recombining region of the Y chromosome. It encodes a protein related to eukaryotic translation initiation factor 1A (EIF1A), which may function in stabilizing the binding of the initiator Met-tRNA to 40S ribosomal subunits. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2013]","Fri Aug 28 13:19:52 2020",92.3825321617397,574.101775444175,336.257698479995,261.445845002133,6.21439748413759,3.63984067779489,2.83003549355417,"healthyControl_3",3.34961768488549,"healthy"
"EPB42","immune","ENSG00000166947","Erythrocyte membrane protein band 4.2 is an ATP-binding protein which may regulate the association of protein 3 with ankyrin. It probably has a role in erythrocyte shape and mechanical property regulation. Mutations in the EPB42 gene are associated with recessive spherocytic elliptocytosis and recessively transmitted hereditary hemolytic anemia. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:25:20 2020",105.085334689842,43.8060419728889,19.9424129161984,15.8301312897906,0.416861611586259,0.189773510976181,0.150640727714414,"healthyControl_3",18.820495124115,"healthy"
"ERAP2","immune","ENSG00000164308","This gene encodes a zinc metalloaminopeptidase of the M1 protease family that resides in the endoplasmic reticulum and functions in N-terminal trimming antigenic epitopes for presentation by major histocompatibility complex (MHC) class I molecules. Certain mutations in this gene are associated with the inflammatory arthritis syndrome ankylosing spondylitis and pre-eclampsia. This gene is located adjacent to a closely related aminopeptidase gene on chromosome 5. [provided by RefSeq, Jul 2016]","Fri Aug 28 13:19:42 2020",35.1433266078249,14.2274271276114,17.348141295286,19.1589672768984,0.404840079209905,0.493639702606393,0.545166582853671,"healthyControl_3",11.3438998408647,"healthy"
"EREG","immune","ENSG00000124882","This gene encodes a secreted peptide hormone and member of the epidermal growth factor (EGF) family of proteins. The encoded protein is a ligand of the epidermal growth factor receptor (EGFR) and the structurally related erb-b2 receptor tyrosine kinase 4 (ERBB4). The encoded protein may be involved in a wide range of biological processes including inflammation, wound healing, oocyte maturation, and cell proliferation. Additionally, the encoded protein may promote the progression of cancers of various human tissues. [provided by RefSeq, Jul 2015]","Fri Aug 28 13:19:58 2020",112.650318894378,56.9840950097408,16.1065124507033,113.059384235329,0.505849389234039,0.142977956998106,1.00363128435823,"healthyControl_3",15.7491894928701,"healthy"
"FSIP1","immune","ENSG00000150667","                                            FSIP1 (Fibrous Sheath Interacting Protein 1) is a Protein Coding gene.                                            Diseases associated with FSIP1 include Syndromic X-Linked Intellectual Disability Type 10 and Alpha-Methylacetoacetic Aciduria.                                                                                                                                    ","Fri Aug 28 13:20:03 2020",23.3564041142304,41.8413253617166,40.9536680136533,85.2776145014455,1.7914283875669,1.75342350703298,3.65114484594348,"healthyControl_3",27.9055127704193,"healthy"
